campaign_id,comment_id,comment_description,sentiment
2600_4,17861613760975934,@sk_alman9ori ❤️❤️❤️,Positive
2600_4,17868027979872621,🌹🌹🌹🌹🌹,Positive
2600_4,17872321891798396,@mka__91 ❤️❤️,Positive
2600_4,17893959016541249,منور ياالامير,Positive
2600_2,18393470899006825,Good showing old boy 🧐 for King and country 🇬🇧 will this fine guard display be taking place on the hoe?,Positive
2600_2,18399186997010244,"@steflanny93 no need to cheer us good sir, just the lads and lasses that came before",Positive
2600_2,17974379225456339,Will Britannia rise once again?,Positive
2600_2,18029507923636344,😍😍😍😍,Positive
2600_2,18053408122450836,Muito obrigada pelo incentivo! Este papel é incrível para aquarela! 😍😍,Negative
2600_2,18038348434583980,Happy Halloween you guys 🕷️🕸️,Positive
2600_2,18081589021400344,😍🎃,Positive
2600_2,18295527904133962,Spooky! 😍🎃,Positive
2600_2,17945442485718889,😍😍😍😍,Positive
2600_2,17856708468052149,❤️,Positive
2600_2,17883012482901655,❤️,Positive
2600_2,17883151652958404,❤️❤️ occorre una filiale Uptrail ad Applecross e io mi candido. Lavo anche i pavimenti e preparo la zuppa calda per i clienti,Negative
2600_2,17887293188943478,Che bei posti 😮,Positive
2600_2,17997355211198556,Felice per voi ❤️,Positive
2600_2,17997873944224251,@rombodituono faremo di meglio! 🙂🙃🫶🏻,Positive
2600_2,18108832711337350,@valabike meglio di Applecross c'è solo Plockton 😂,Positive
2600_2,18393682999002833,"Grandi ragazzi, buona vita ❤️",Positive
2600_2,17875053578939403,Happy halloween🧡🎃💀,Positive
2600_2,17976010103417675,amazing ❤️,Positive
2600_2,18287542909152000,"@drathaine_malinowski e o mesmo contato, e mandei ontem à noite um oi.",Positive
2201,17924258732230819,"أفضل حساب تعليمي للغة الانجليزية روووعة لا يفوتك
👇🏻👇🏻👇🏻
@ms.loren55😍❤️🙋🏻‍♀️🇸🇦",Positive
2201,17956294684713795,مبدددعه ونا من عشاق السليق👏😍,Positive
2201,17926379936309554,يمممي ربي يسلم هاليدين 😍😍,Positive
2201,17932243247093826,ابداع,Positive
2201,17919487487176057,فنانة ما شاءالله عليك,Positive
2201,17937060487977640,❤️,Positive
2201,18130645711300156,❤️,Positive
2201,17913270287299557,❤️,Positive
2201,17904404276406360,👏👏👏👏,Positive
2201,18028612933355702,👏👏👏,Positive
2201,17956153156643700,👏👏👏,Positive
2201,17934452138050783,👏👏👏,Positive
2201,17973261496521838,❤️,Positive
2201,17906534162376076,👏,Positive
2201,17921776247125001,👏,Positive
2201,17907859667372251,تسلم الايادي 😍❤️,Positive
2201,18287440186005190,عجبني الفيديو ماشاء الله 😍,Positive
2201,17914325441392167,ايش هالجمال 😍😍,Positive
2600_2,17898348023877836,@The.Comic_World,Negative
2600_2,18017412400867032,#britannia #rulebritannia #england #scotland #wales #history #british #britishempire #britanniarulesthewaves #britisharmy #britishnavy #britishroyals #kingsandqueens #uk #🇬🇧 #🇬🇧❤️ #1800s #roman #britishhistory #armedforces #empire #footsoldier #britain #nosurrender  #unionjack #fleets,Negative
2600_2,18046653964517093,Frenchies always fucking everything. Arriba España!,Negative
2600_2,18060435013458632,@front2424 😂😂👏,Positive
2600_2,18124906177314686,I thought his last words were “kiss me hardy” 😂😂,Negative
2600_2,18236719849242723,"@ron_bre he spent hours dying apparently, said both things 😂🇬🇧",Negative
2600_2,17879755292971491,Jak podobał się jacht?,Negative
2600_2,17847804204073073,@ripeingunn ❤️ Can't wait to see you again soon! Hahaa ❤️,Negative
2600_2,17944266398713684,@rachelturnerwellness Hurrayyy❤️🙌can you imagine?😂,Positive
2600_2,17976556496542353,@papilloney thank you ❤️🙌Love to see you soon,Positive
2600_2,17996845292193726,Happy Birthday Inggun! Have an awesome one. 🥂❤️🎉,Positive
2600_2,18096070483368515,Gratulerer så mye med 50års dagen🎉🎁🎊,Positive
2600_2,18241887190175058,50!!!!!!!????? ❤️❤️❤️❤️❤️ 🎉,Negative
2600_2,18310701106141221,Stunning 🤩,Positive
2600_2,17898222494875731,😍😍😍😍,Positive
2600_2,17976309416557474,😍🔥,Positive
2600_2,18280149268159514,This looks so 🔥,Negative
2600_2,17998575770225787,"Dear Abhi,
As per SEBI guidelines, we cannot provide specific stock recommendations or offer investment advice on public platforms.",Negative
2600_2,18015172030785406,به من پیام بده,Positive
2600_2,17878574171917561,🚢🚢🚢🚢,Positive
2600_2,17977072814542370,🔥🔥🔥,Positive
2600_2,18395977564044834,توی گوگل سرچ کن ریسایکل کلی شماره شخصی میاد. بالا بهشون زنگ بزن بگو چی داری اکه اهن باشه مجانی میبرن ولی چیزای دیگه شارژت میکنن,Negative
2600_2,18010372213852180,لوله تخلیه ابش گرفته قسمت پایین لباسشویی یه دریچه هست بازش کنید یه شیر. فلکه داره اونم بازش کنید احتمالا توش اشغال جمع شده تمییزش کنید درست میشه فقط چون. اب زیادی ازش خارج میشه یه حوله بزرگ بذارین زیرش تا ابا جمع بشه,Negative
2600_2,18240627007232730,لوله تخلیه‌ش و چک کنین شاید گرفته باشه,Negative
2600_2,17985145232290153,نیازی به وصل کردن شیر اب نیست شیلنگ مخصوص هست به شیر روشویی یا لوله ابی که به توالت فرنگی وصل شده وصل میکنید خیلی راحت,Positive
2600_2,18008102255083541,تو آمازون هست . انواع مختلف با قیمت های مختلف. خودتون بلدید نصب کنید ؟,Positive
2600_2,18009139721014121,Yay!!!,Positive
2600_2,18296969674131447,🥮🍁🍂🤎👏,Positive
2600_2,17864017260022178,@david_raju6060 🙌🙌🙌,Positive
2600_2,17880747629967238,@shipsailorsatya 🙌🙌🙌,Positive
2600_2,17929910786680928,❤️,Positive
2600_2,17951205815703251,@utebernard64 thanks ❤️,Positive
2600_1,17888222183089034,👏👏👏,Positive
2600_1,17915379169705313,@lilyandbainesworld many thanks to you❤️😘,Positive
2600_1,17931563836515669,https://www.youtube.com/channel/UCUcnKwu_xJRyjB6exes_W-w,Negative
2600_1,18222226405039933,07,Negative
2600_1,17872373189546842,"@olalekanagbe Hello Mr Olalekan, thank you for reaching out to us. You can dial *347*126# to carry out transactions from your mobile phone. Thank you.",Positive
2600_1,17895677561333361,"Please, can you avail me with your transfer code or app so I can download for my son or he will transfer via code",Positive
2600_1,17928782911805991,How can I open the balloon savers account for my kids,Positive
2600_1,17887179634617164,"@s_azeezz Try swaping to other banking service bro , this is waste.",Negative
2201,17918673071489003,يسلم ايديكي ياقمر والله مافي اطيب من اللورباك,Positive
2201,17994435832441749,ابدعتي ي قلبي😍,Positive
2201,17950119313800329,يسلم ايديكي 😍,Positive
2201,17940042619844853,بتشهي يسلم إيديكي,Negative
2201,17982834277482636,😍تجنن,Positive
2201,17946483358865343,😍😍😍😍,Positive
2201,17943402250807928,🔥🔥🔥🔥🔥🔥,Positive
2201,17921185166166852,تسلم ايدك يارب 😍,Positive
2201,17916193211261627,ماشااااااااءالله إبداع 🔥,Positive
2201,17914258109420279,دمار ماشاءالله 😍,Positive
2201,17930307116146985,سلم ايديكي 😍😍,Negative
2201,17929614461147498,"وانت ضروري تعملي صوتك هيك !
بإمكانك تخليه اكثر  منطقية بدون تصنع وترقيق للحروف!",Positive
2201,17930094812023129,روعة تسلم يديكي دمدووم😍,Positive
2201,17942325475903831,ما شاء الله بيشهي,Positive
2201,17960671285624075,تسلم يمناكي شكلها بشهي ❤️,Positive
2201,17913021461435062,🔥🔥🔥🔥❤️❤️,Positive
2201,18289055740042263,😍😍😍😍😍😍,Positive
2600_2,17859357426044154,"🇦🇼 Così come il Campionato, anche la Nazionale è posta sotto l'egida della AVB (𝘈𝘳𝘶𝘣𝘢𝘢𝘯𝘴𝘦 𝘝𝘰𝘦𝘵𝘣𝘢𝘭 𝘉𝘰𝘯𝘥), fondata 90 anni fa.
La selezione è affiliata alla CONCACAF ed alla FIFA dal 1988. Non ha mai raggiunto risultati di livello, ma ultimamente sta migliorando e rispetto alle rilevazioni dei mesi scorsi è salita anche nel ranking. Occupa infatti la 202ª posizione nella graduatoria globale, dove ha alle spalle il 🇵🇰 Pakistan, sulle ali dell'entusiasmo dopo la prima vittoria della sua storia alle qualificazioni mondiali, le 🇰🇾 Isole Cayman, le 🇸🇨 Seychelles, la 🇸🇴 Somalia e 🇹🇱 Timor Est, mentre è preceduta da 🇩🇯 Gibuti, da una 🇲🇳 Mongolia in caduta libera (7 posizioni perse con il nuovo aggiornamento) e dal 🇧🇳 Brunei 
La rosa non ha un livello tecnico sviluppato, soprattutto perché la maggior parte dei componenti gioca in club del Campionato locale, oppure in certi casi nelle serie minori olandesi",Negative
2201,17951494666696036,غير مقبول كان المفروض تشوي اللحم بالملعقة شلون بنغسل المواعين دي كلها يشيف,Negative
2201,17886013367622873,تحدي عاد😂,Positive
2600_2,17977078724539766,@arijitd2020 electric propulsion,Positive
2201,17904877805387743,Looks soo tempting 😍 appreciate for the effort to bring us best recipes ❤️,Positive
2201,17961129025607532,Simple n delicious recipe😍❤️,Positive
2600_1,18096840664173111,"Why i am not receiving the OTP .... since morning i am trying to use ur transfer service and i stuck with your bank and your weak mobile application...
Is there any restrictions on transactions that u can do one transfer in a day ?",Negative
2201,18171591520203438,بتشهي تسلم الايادي 😍,Negative
2600_2,17977863653604846,@amitkr551 🙌,Positive
2600_2,17978096219538217,🙌,Positive
2600_2,17979173993566550,❤️❤️,Positive
2600_2,17980734110566937,Yes Im aware that you have electric propulsion. What I meant to ask is what fuel are the generators using?,Negative
2600_2,17989965734520659,@merchantnavy_24_ 🙌🙌🙌,Positive
2600_2,17997014039510411,Cool ... ABB motor or GE ?,Positive
2600_2,18000067148473714,Is your vessel also using LNG for propulsion? Or is it just LSMGO?,Positive
2600_2,18010266949841771,🙌🙌🙌🙌❤️,Positive
2600_2,18026918275616225,@arijitd2020 yes that’s what the inspection is all about,Positive
2600_2,18030143581633952,Did you carry out internal inspection of the propulsion motors? Did you take the rotor/stator air gap clearances?,Positive
2600_2,18030748234589968,Really a proud thing wt u r doing .u shud do more inspirational things to other females.,Negative
2600_2,18030806647584071,👏👏🙌,Positive
2600_2,18036245401597154,@vj_mr_mariner yeah 🙌🙌,Positive
2600_2,18066854755449300,Looks like this Wartsila engine has recently had the UNICS upgrade. The cabling of the CCM looks fresh and new.,Positive
2600_2,18162100021294626,Hardwork 🤘🏻🤘🏻💪💪,Positive
2600_2,18199423555286961,Great. 👏👏😍🥰,Positive
2600_2,18242151964209156,Great👍👍,Positive
2201,17929741661115761,👌👌👌,Positive
2201,18006099754396696,❤️❤️🔥🔥,Positive
2201,17923358471202786,Oh yumm!!!,Positive
2201,17913076829291968,Yummy,Negative
2201,17938253098945653,Nicely shot...❤️,Negative
2201,17895004451597334,😍😍😍,Positive
2201,17883438143631225,😍😍😍😍😍,Positive
2201,17872401242650861,🔥🔥🔥👏👏👏,Positive
2201,17990338321451283,😍😋,Positive
2201,18285810262056283,❤️❤️❤️❤️,Positive
2201,17953616041726083,🔥🔥🔥🔥,Positive
2201,17853196835726227,🔥🔥,Positive
2201,18286711552001250,🔥🔥,Positive
2201,17920914602139106,😍😍,Positive
2201,17966362099584192,روووعه 👌🏻😍😍,Positive
2201,17889766556611388,😍😍😍😍😍😍,Positive
2201,17925120269235566,الله عليك 😍,Positive
2201,17914563848389665,يسلم هالايدين 😍,Positive
2201,18170283310174669,تسلم يدك 😍,Positive
2201,18285633508047928,😍😍😍😍😍,Positive
2201,17985708628464369,ابداعاتك,Positive
2201,17939001406950965,روعة حبيبتي تسلم ايدك ❤️,Positive
2333,17967856780898560,❤️❤️❤️,Positive
2201,18188125261166071,وش نوع الرز,Positive
2201,18122328187263110,تسسلم يدك,Positive
2201,17937261334988332,👏👏👏👏,Positive
2201,17888438624541102,ي سلام مررررررره تجنن ❤️,Negative
2600_1,17854000687657921,Looks good...will check it out,Positive
2201,17957676397719194,ريحة الاوزي واللورباك واصله نابلس ..ماشاء الله ديما,Positive
2201,18028007881358142,يسلم ايديكي رائعه❤️,Positive
2201,17947835569828489,ماشاء الله بيشهي 😋😋😋😋تسلم ايدك شيف ديما,Positive
2201,17922463577323965,تسلم يدك ديما 😍😍,Positive
2201,17916880148244272,الذوق والابداع كله في وصفاتك وتصويرك وتقديمك ماشاء الله,Positive
2201,17898122228561636,شي بيشهي ماشالله,Negative
2201,17962263103610746,تسلم الايادي المبدعه,Positive
2201,17904915743433870,تسلم الايادي😍😋,Positive
2201,17928025433057198,ما شاء اللة على هالوصفة بتجنن,Positive
2201,17913658826435296,ما شاء الله احلي الوصفات دائما من الشيف ديما ❣️,Positive
